date,region,visitor_count,unique_visitors,tourism_spending,destination_search,avg_stay_time,avg_lodging_days,lodging_visitor_ratio,population,grdp,accommodation_business_count,restaurant_business_count,year,month,quarter
2020-01-01,대전광역시,346605.0,287119.0,12104536463.0,39309.0,3.89,0.76,0.094,10965990,548299500000000,1007,83402,2020,1,1
2020-02-01,대전광역시,362841.0,308555.0,10896007443.0,30024.0,3.18,0.89,0.117,10965990,548299500000000,1007,83402,2020,2,1
2020-03-01,대전광역시,360690.0,286954.0,16383601553.0,21856.0,3.03,1.04,0.169,10965990,548299500000000,1007,83402,2020,3,1
2020-04-01,대전광역시,513534.0,388301.0,25762059036.0,54627.0,3.22,1.02,0.173,10965990,548299500000000,1007,83402,2020,4,2
2020-05-01,대전광역시,462849.0,334009.0,16978817595.0,28258.0,3.4,1.13,0.131,10965990,548299500000000,1007,83402,2020,5,2
2020-06-01,대전광역시,354765.0,272074.0,10527984105.0,27667.0,3.24,0.97,0.174,10965990,548299500000000,1007,83402,2020,6,2
2020-07-01,대전광역시,389250.0,327152.0,16265212122.0,32650.0,3.23,0.86,0.162,10965990,548299500000000,1007,83402,2020,7,3
2020-08-01,대전광역시,332700.0,261880.0,16456088016.0,29420.0,2.75,0.94,0.184,10965990,548299500000000,1007,83402,2020,8,3
2020-09-01,대전광역시,297664.0,218857.0,9934265025.0,28976.0,2.83,1.01,0.249,10965990,548299500000000,1007,83402,2020,9,3
2020-10-01,대전광역시,325274.0,264927.0,12989546616.0,32673.0,2.95,0.78,0.103,10965990,548299500000000,1007,83402,2020,10,4
2020-11-01,대전광역시,322913.0,253357.0,17193985090.0,33087.0,3.34,0.72,0.163,10965990,548299500000000,1007,83402,2020,11,4
2020-12-01,대전광역시,355841.0,264582.0,15271257729.0,35861.0,3.39,0.9,0.152,10965990,548299500000000,1007,83402,2020,12,4
2021-01-01,대전광역시,426257.0,340317.0,17526953683.0,26698.0,3.76,0.9,0.104,10965990,548299500000000,1007,83402,2021,1,1
2021-02-01,대전광역시,488359.0,363122.0,26916309711.0,35072.0,3.29,0.62,0.197,10965990,548299500000000,1007,83402,2021,2,1
2021-03-01,대전광역시,576863.0,411393.0,26619083781.0,68572.0,2.48,1.04,0.14,10965990,548299500000000,1007,83402,2021,3,1
2021-04-01,대전광역시,519973.0,455452.0,25855051347.0,36242.0,3.39,1.29,0.161,10965990,548299500000000,1007,83402,2021,4,2
2021-05-01,대전광역시,537299.0,440579.0,18243891589.0,50455.0,2.51,0.93,0.257,10965990,548299500000000,1007,83402,2021,5,2
2021-06-01,대전광역시,506334.0,375276.0,23525967854.0,37127.0,3.02,1.11,0.147,10965990,548299500000000,1007,83402,2021,6,2
2021-07-01,대전광역시,433219.0,336683.0,13175747189.0,38493.0,3.24,0.78,0.19,10965990,548299500000000,1007,83402,2021,7,3
2021-08-01,대전광역시,388347.0,336120.0,21740080476.0,24347.0,2.39,0.81,0.244,10965990,548299500000000,1007,83402,2021,8,3
2021-09-01,대전광역시,420731.0,364065.0,23080706029.0,39813.0,2.84,1.17,0.139,10965990,548299500000000,1007,83402,2021,9,3
2021-10-01,대전광역시,384630.0,294066.0,18098304981.0,28626.0,2.38,0.94,0.12,10965990,548299500000000,1007,83402,2021,10,4
2021-11-01,대전광역시,376239.0,327735.0,16955056517.0,32431.0,3.44,1.04,0.315,10965990,548299500000000,1007,83402,2021,11,4
2021-12-01,대전광역시,396297.0,302592.0,21142979440.0,46282.0,3.57,0.9,0.222,10965990,548299500000000,1007,83402,2021,12,4
2022-01-01,대전광역시,506768.0,400122.0,17771396634.0,48380.0,3.83,0.83,0.116,10965990,548299500000000,1007,83402,2022,1,1
2022-02-01,대전광역시,547667.0,390382.0,17235129844.0,63774.0,3.33,0.43,0.182,10965990,548299500000000,1007,83402,2022,2,1
2022-03-01,대전광역시,619435.0,470644.0,29754425238.0,65826.0,3.31,0.75,0.195,10965990,548299500000000,1007,83402,2022,3,1
2022-04-01,대전광역시,623454.0,468118.0,25509919785.0,38813.0,3.61,1.0,0.145,10965990,548299500000000,1007,83402,2022,4,2
2022-05-01,대전광역시,582174.0,509492.0,20746841649.0,45556.0,3.14,0.74,0.131,10965990,548299500000000,1007,83402,2022,5,2
2022-06-01,대전광역시,630478.0,537619.0,25753846063.0,49288.0,3.5,1.17,0.118,10965990,548299500000000,1007,83402,2022,6,2
2022-07-01,대전광역시,519866.0,398617.0,27843714539.0,56354.0,3.34,1.22,0.078,10965990,548299500000000,1007,83402,2022,7,3
2022-08-01,대전광역시,472268.0,376875.0,22881969011.0,33077.0,3.23,1.02,0.248,10965990,548299500000000,1007,83402,2022,8,3
2022-09-01,대전광역시,481872.0,363033.0,23412483147.0,50857.0,2.42,0.94,0.119,10965990,548299500000000,1007,83402,2022,9,3
2022-10-01,대전광역시,378328.0,328361.0,19516238165.0,38526.0,3.19,0.87,0.27,10965990,548299500000000,1007,83402,2022,10,4
2022-11-01,대전광역시,475743.0,395446.0,24972725721.0,36368.0,3.35,0.83,0.201,10965990,548299500000000,1007,83402,2022,11,4
2022-12-01,대전광역시,462431.0,405151.0,24210727248.0,47200.0,2.55,1.03,0.263,10965990,548299500000000,1007,83402,2022,12,4
2023-01-01,대전광역시,606970.0,466453.0,20614961447.0,65050.0,3.43,0.8,0.25,10965990,548299500000000,1007,83402,2023,1,1
2023-02-01,대전광역시,662004.0,491402.0,31996734729.0,72177.0,3.33,1.03,0.174,10965990,548299500000000,1007,83402,2023,2,1
2023-03-01,대전광역시,708474.0,587553.0,37207083300.0,50128.0,2.81,0.98,0.247,10965990,548299500000000,1007,83402,2023,3,1
2023-04-01,대전광역시,675450.0,578019.0,22837569290.0,53082.0,2.99,1.07,0.15,10965990,548299500000000,1007,83402,2023,4,2
2023-05-01,대전광역시,767389.0,571769.0,35462320451.0,72368.0,3.41,0.95,0.137,10965990,548299500000000,1007,83402,2023,5,2
2023-06-01,대전광역시,629137.0,480367.0,29013716085.0,50358.0,2.6,0.81,0.255,10965990,548299500000000,1007,83402,2023,6,2
2023-07-01,대전광역시,600075.0,494090.0,23076920522.0,38042.0,2.32,1.04,0.163,10965990,548299500000000,1007,83402,2023,7,3
2023-08-01,대전광역시,625145.0,508750.0,21828355916.0,53200.0,3.66,0.86,0.186,10965990,548299500000000,1007,83402,2023,8,3
2023-09-01,대전광역시,495031.0,385017.0,27543203841.0,31707.0,2.67,0.68,0.176,10965990,548299500000000,1007,83402,2023,9,3
2023-10-01,대전광역시,572771.0,473578.0,23398117277.0,46275.0,2.83,0.64,0.136,10965990,548299500000000,1007,83402,2023,10,4
2023-11-01,대전광역시,532288.0,398330.0,19834912598.0,52912.0,2.44,0.95,0.193,10965990,548299500000000,1007,83402,2023,11,4
2023-12-01,대전광역시,576287.0,412951.0,26236402081.0,56141.0,3.21,0.68,0.217,10965990,548299500000000,1007,83402,2023,12,4
2024-01-01,대전광역시,709816.0,587155.0,32521913376.0,55915.0,2.58,1.06,0.088,10965990,548299500000000,1007,83402,2024,1,1
2024-02-01,대전광역시,723429.0,582914.0,34894037111.0,72927.0,3.25,0.89,0.169,10965990,548299500000000,1007,83402,2024,2,1
2024-03-01,대전광역시,697632.0,544882.0,38394200730.0,58561.0,3.36,0.86,0.195,10965990,548299500000000,1007,83402,2024,3,1
2024-04-01,대전광역시,751816.0,627548.0,40518268190.0,64687.0,3.05,0.85,0.084,10965990,548299500000000,1007,83402,2024,4,2
2024-05-01,대전광역시,882696.0,719207.0,31828638212.0,90779.0,3.77,1.01,0.203,10965990,548299500000000,1007,83402,2024,5,2
2024-06-01,대전광역시,707545.0,526810.0,22144893314.0,61936.0,2.71,1.07,0.253,10965990,548299500000000,1007,83402,2024,6,2
2024-07-01,대전광역시,656867.0,572307.0,34076141997.0,71142.0,3.23,0.66,0.183,10965990,548299500000000,1007,83402,2024,7,3
2024-08-01,대전광역시,687015.0,572163.0,29863728036.0,44043.0,3.44,1.07,0.16,10965990,548299500000000,1007,83402,2024,8,3
2024-09-01,대전광역시,625278.0,467954.0,24643008054.0,71107.0,4.23,1.15,0.207,10965990,548299500000000,1007,83402,2024,9,3
2024-10-01,대전광역시,651712.0,485336.0,31509491877.0,55823.0,2.77,1.32,0.13,10965990,548299500000000,1007,83402,2024,10,4
2024-11-01,대전광역시,562739.0,438883.0,17006622539.0,43929.0,3.52,0.8,0.172,10965990,548299500000000,1007,83402,2024,11,4
2024-12-01,대전광역시,668045.0,480305.0,33344111778.0,56503.0,3.11,0.69,0.216,10965990,548299500000000,1007,83402,2024,12,4
2025-01-01,대전광역시,689354.0,491295.0,23826381934.0,68834.0,2.99,0.96,0.181,10965990,548299500000000,1007,83402,2025,1,1
2025-02-01,대전광역시,730235.0,549176.0,27643843185.0,54766.0,3.27,1.51,0.24,10965990,548299500000000,1007,83402,2025,2,1
2025-03-01,대전광역시,738091.0,626743.0,37326775311.0,57916.0,2.5,0.71,0.097,10965990,548299500000000,1007,83402,2025,3,1
2025-04-01,대전광역시,874759.0,750314.0,28307292714.0,73098.0,3.12,0.97,0.335,10965990,548299500000000,1007,83402,2025,4,2
2025-05-01,대전광역시,838726.0,689306.0,43497450567.0,93540.0,2.97,0.86,0.258,10965990,548299500000000,1007,83402,2025,5,2
2025-06-01,대전광역시,712637.0,585258.0,24510297050.0,72430.0,3.29,0.85,0.155,10965990,548299500000000,1007,83402,2025,6,2
2020-01-01,부산광역시,1070462.0,855667.0,70257305142.0,120533.0,4.65,1.09,0.231,1786793,76832099000000,1749,32782,2020,1,1
2020-02-01,부산광역시,1193584.0,881263.0,58523960938.0,72657.0,5.21,1.68,0.111,1786793,76832099000000,1749,32782,2020,2,1
2020-03-01,부산광역시,1054314.0,909608.0,60429896136.0,95773.0,3.19,1.24,0.36,1786793,76832099000000,1749,32782,2020,3,1
2020-04-01,부산광역시,1257713.0,1095359.0,62194625905.0,145386.0,4.83,0.89,0.249,1786793,76832099000000,1749,32782,2020,4,2
2020-05-01,부산광역시,1187158.0,936277.0,67138749449.0,116346.0,4.58,1.34,0.247,1786793,76832099000000,1749,32782,2020,5,2
2020-06-01,부산광역시,1008992.0,769074.0,79472708303.0,89233.0,4.94,1.1,0.294,1786793,76832099000000,1749,32782,2020,6,2
2020-07-01,부산광역시,1210623.0,886009.0,57103013704.0,81400.0,4.05,0.97,0.238,1786793,76832099000000,1749,32782,2020,7,3
2020-08-01,부산광역시,1174761.0,968321.0,53142771332.0,126833.0,3.02,1.18,0.27,1786793,76832099000000,1749,32782,2020,8,3
2020-09-01,부산광역시,847109.0,715906.0,61802505213.0,60205.0,4.45,1.22,0.154,1786793,76832099000000,1749,32782,2020,9,3
2020-10-01,부산광역시,969982.0,743399.0,59930463978.0,101701.0,4.39,1.55,0.278,1786793,76832099000000,1749,32782,2020,10,4
2020-11-01,부산광역시,1043654.0,750691.0,63865195803.0,95971.0,5.37,1.15,0.18,1786793,76832099000000,1749,32782,2020,11,4
2020-12-01,부산광역시,916056.0,694347.0,47605248807.0,72964.0,4.57,1.87,0.324,1786793,76832099000000,1749,32782,2020,12,4
2021-01-01,부산광역시,1128453.0,807573.0,73011899619.0,107441.0,5.62,1.25,0.38,1786793,76832099000000,1749,32782,2021,1,1
2021-02-01,부산광역시,1204780.0,922084.0,83076052993.0,113547.0,4.14,0.98,0.298,1786793,76832099000000,1749,32782,2021,2,1
2021-03-01,부산광역시,1261279.0,925252.0,69177644843.0,88797.0,4.26,0.66,0.308,1786793,76832099000000,1749,32782,2021,3,1
2021-04-01,부산광역시,1394474.0,1193379.0,105488514857.0,105247.0,4.54,1.52,0.174,1786793,76832099000000,1749,32782,2021,4,2
2021-05-01,부산광역시,1347142.0,1081608.0,73617537809.0,143026.0,5.12,1.22,0.172,1786793,76832099000000,1749,32782,2021,5,2
2021-06-01,부산광역시,1294162.0,962382.0,62365813121.0,125064.0,2.71,1.56,0.119,1786793,76832099000000,1749,32782,2021,6,2
2021-07-01,부산광역시,1457705.0,1160138.0,66655460792.0,116902.0,3.76,1.21,0.314,1786793,76832099000000,1749,32782,2021,7,3
2021-08-01,부산광역시,1473138.0,1189139.0,91538749775.0,124790.0,5.13,1.55,0.237,1786793,76832099000000,1749,32782,2021,8,3
2021-09-01,부산광역시,1026914.0,892287.0,52153058681.0,65712.0,4.18,1.52,0.38,1786793,76832099000000,1749,32782,2021,9,3
2021-10-01,부산광역시,969917.0,817784.0,50031853643.0,67719.0,4.68,1.49,0.219,1786793,76832099000000,1749,32782,2021,10,4
2021-11-01,부산광역시,1033413.0,790137.0,80604740007.0,86338.0,6.03,1.31,0.358,1786793,76832099000000,1749,32782,2021,11,4
2021-12-01,부산광역시,1046363.0,789218.0,76312878573.0,94343.0,3.06,1.47,0.235,1786793,76832099000000,1749,32782,2021,12,4
2022-01-01,부산광역시,1414977.0,1221358.0,96370820281.0,94823.0,3.07,1.43,0.299,1786793,76832099000000,1749,32782,2022,1,1
2022-02-01,부산광역시,1380026.0,1163258.0,93765665792.0,126973.0,4.32,1.43,0.273,1786793,76832099000000,1749,32782,2022,2,1
2022-03-01,부산광역시,1521455.0,1133070.0,110744112001.0,94348.0,4.01,1.81,0.285,1786793,76832099000000,1749,32782,2022,3,1
2022-04-01,부산광역시,1578808.0,1338555.0,75823372279.0,174912.0,5.17,1.3,0.174,1786793,76832099000000,1749,32782,2022,4,2
2022-05-01,부산광역시,1548498.0,1147848.0,111399070794.0,159808.0,4.86,1.78,0.334,1786793,76832099000000,1749,32782,2022,5,2
2022-06-01,부산광역시,1345854.0,1025844.0,68370001195.0,154110.0,4.79,0.87,0.373,1786793,76832099000000,1749,32782,2022,6,2
2022-07-01,부산광역시,1837132.0,1336703.0,122392637013.0,165991.0,4.56,1.32,0.257,1786793,76832099000000,1749,32782,2022,7,3
2022-08-01,부산광역시,1848342.0,1600756.0,131884771530.0,127817.0,5.01,1.92,0.361,1786793,76832099000000,1749,32782,2022,8,3
2022-09-01,부산광역시,1339826.0,1163219.0,107038366042.0,116632.0,4.25,2.11,0.295,1786793,76832099000000,1749,32782,2022,9,3
2022-10-01,부산광역시,1131667.0,860447.0,84978646516.0,68215.0,4.51,1.09,0.12,1786793,76832099000000,1749,32782,2022,10,4
2022-11-01,부산광역시,1295090.0,987302.0,74164450963.0,135013.0,4.65,0.95,0.232,1786793,76832099000000,1749,32782,2022,11,4
2022-12-01,부산광역시,1225610.0,896840.0,77441639432.0,104343.0,4.5,1.31,0.309,1786793,76832099000000,1749,32782,2022,12,4
2023-01-01,부산광역시,1793624.0,1259764.0,124915713576.0,126777.0,5.38,1.15,0.24,1786793,76832099000000,1749,32782,2023,1,1
2023-02-01,부산광역시,1738817.0,1403520.0,80546670069.0,182572.0,4.71,1.44,0.241,1786793,76832099000000,1749,32782,2023,2,1
2023-03-01,부산광역시,1777646.0,1256047.0,110494587615.0,166904.0,4.22,1.78,0.05,1786793,76832099000000,1749,32782,2023,3,1
2023-04-01,부산광역시,1622733.0,1299379.0,80763238065.0,115077.0,3.74,0.98,0.19,1786793,76832099000000,1749,32782,2023,4,2
2023-05-01,부산광역시,1723142.0,1214073.0,85822052968.0,177412.0,5.81,1.35,0.255,1786793,76832099000000,1749,32782,2023,5,2
2023-06-01,부산광역시,1682350.0,1381110.0,74815258117.0,111450.0,4.1,1.23,0.292,1786793,76832099000000,1749,32782,2023,6,2
2023-07-01,부산광역시,1863861.0,1338065.0,99172366787.0,192604.0,5.09,1.45,0.273,1786793,76832099000000,1749,32782,2023,7,3
2023-08-01,부산광역시,2118629.0,1561212.0,116867964739.0,241058.0,3.91,1.47,0.152,1786793,76832099000000,1749,32782,2023,8,3
2023-09-01,부산광역시,1478161.0,1252209.0,84351316777.0,111698.0,4.47,1.76,0.112,1786793,76832099000000,1749,32782,2023,9,3
2023-10-01,부산광역시,1426217.0,1103456.0,93110639645.0,122894.0,3.63,1.44,0.245,1786793,76832099000000,1749,32782,2023,10,4
2023-11-01,부산광역시,1346903.0,1153386.0,84529691470.0,153107.0,4.88,1.28,0.361,1786793,76832099000000,1749,32782,2023,11,4
2023-12-01,부산광역시,1744783.0,1302341.0,85754033492.0,192093.0,5.06,1.39,0.281,1786793,76832099000000,1749,32782,2023,12,4
2024-01-01,부산광역시,1690294.0,1188801.0,134292326187.0,113360.0,4.06,0.91,0.297,1786793,76832099000000,1749,32782,2024,1,1
2024-02-01,부산광역시,2190625.0,1860615.0,113410999848.0,132883.0,5.1,1.45,0.332,1786793,76832099000000,1749,32782,2024,2,1
2024-03-01,부산광역시,2281854.0,1669329.0,181301289630.0,194246.0,5.3,1.49,0.062,1786793,76832099000000,1749,32782,2024,3,1
2024-04-01,부산광역시,2041941.0,1651047.0,108821471366.0,170212.0,4.74,1.11,0.144,1786793,76832099000000,1749,32782,2024,4,2
2024-05-01,부산광역시,1916208.0,1536709.0,119405774168.0,191276.0,5.33,1.41,0.267,1786793,76832099000000,1749,32782,2024,5,2
2024-06-01,부산광역시,2028398.0,1438655.0,128007971228.0,194342.0,3.55,1.71,0.196,1786793,76832099000000,1749,32782,2024,6,2
2024-07-01,부산광역시,2232851.0,1839674.0,135537974176.0,166982.0,5.82,1.52,0.296,1786793,76832099000000,1749,32782,2024,7,3
2024-08-01,부산광역시,1925080.0,1552080.0,111296755307.0,126083.0,5.24,1.36,0.303,1786793,76832099000000,1749,32782,2024,8,3
2024-09-01,부산광역시,1540017.0,1319995.0,111389420349.0,166928.0,3.68,1.75,0.339,1786793,76832099000000,1749,32782,2024,9,3
2024-10-01,부산광역시,1435206.0,1131081.0,75132020566.0,171163.0,5.04,1.5,0.27,1786793,76832099000000,1749,32782,2024,10,4
2024-11-01,부산광역시,1559761.0,1348863.0,70231822344.0,158854.0,3.72,1.51,0.236,1786793,76832099000000,1749,32782,2024,11,4
2024-12-01,부산광역시,1786116.0,1521804.0,100338310561.0,195999.0,4.54,1.41,0.216,1786793,76832099000000,1749,32782,2024,12,4
2025-01-01,부산광역시,1782906.0,1272730.0,126452392900.0,143332.0,4.39,1.3,0.264,1786793,76832099000000,1749,32782,2025,1,1
2025-02-01,부산광역시,2065391.0,1739741.0,115998999029.0,201486.0,3.27,1.46,0.325,1786793,76832099000000,1749,32782,2025,2,1
2025-03-01,부산광역시,2144309.0,1863474.0,160678296599.0,257051.0,5.34,1.73,0.198,1786793,76832099000000,1749,32782,2025,3,1
2025-04-01,부산광역시,2102054.0,1708867.0,163667577357.0,250239.0,2.89,1.25,0.37,1786793,76832099000000,1749,32782,2025,4,2
2025-05-01,부산광역시,2375042.0,1764608.0,114048414642.0,193037.0,4.24,1.09,0.168,1786793,76832099000000,1749,32782,2025,5,2
2025-06-01,부산광역시,1746379.0,1436111.0,91219885020.0,204322.0,3.77,1.66,0.236,1786793,76832099000000,1749,32782,2025,6,2
2020-01-01,서울특별시,2527943.0,2102639.0,184395716160.0,175341.0,4.9,1.59,0.363,10001370,300041100000000,2647,34126,2020,1,1
2020-02-01,서울특별시,2561914.0,1877915.0,154817192185.0,234378.0,4.61,0.96,0.226,10001370,300041100000000,2647,34126,2020,2,1
2020-03-01,서울특별시,2638657.0,1985816.0,166421093607.0,230524.0,5.24,1.3,0.327,10001370,300041100000000,2647,34126,2020,3,1
2020-04-01,서울특별시,3428443.0,2428576.0,251375718738.0,240785.0,5.3,1.31,0.249,10001370,300041100000000,2647,34126,2020,4,2
2020-05-01,서울특별시,2735890.0,1975222.0,187531600836.0,169798.0,6.39,1.43,0.309,10001370,300041100000000,2647,34126,2020,5,2
2020-06-01,서울특별시,2461822.0,1953732.0,174137450389.0,175014.0,5.82,1.73,0.29,10001370,300041100000000,2647,34126,2020,6,2
2020-07-01,서울특별시,2464883.0,1897866.0,145507795053.0,270457.0,4.77,1.08,0.198,10001370,300041100000000,2647,34126,2020,7,3
2020-08-01,서울특별시,2088256.0,1763314.0,105808578761.0,248948.0,5.1,1.29,0.329,10001370,300041100000000,2647,34126,2020,8,3
2020-09-01,서울특별시,2261683.0,1897165.0,114547226947.0,184345.0,5.7,1.03,0.371,10001370,300041100000000,2647,34126,2020,9,3
2020-10-01,서울특별시,2029354.0,1539332.0,159321074728.0,199391.0,4.69,1.48,0.363,10001370,300041100000000,2647,34126,2020,10,4
2020-11-01,서울특별시,2174961.0,1820315.0,155192764122.0,231107.0,4.52,2.55,0.194,10001370,300041100000000,2647,34126,2020,11,4
2020-12-01,서울특별시,2229209.0,1603739.0,108865070591.0,218874.0,4.95,1.53,0.101,10001370,300041100000000,2647,34126,2020,12,4
2021-01-01,서울특별시,2746606.0,2125513.0,218659821439.0,202501.0,5.27,1.43,0.238,10001370,300041100000000,2647,34126,2021,1,1
2021-02-01,서울특별시,3167027.0,2713708.0,258606977098.0,225474.0,5.87,1.53,0.36,10001370,300041100000000,2647,34126,2021,2,1
2021-03-01,서울특별시,3104352.0,2300413.0,203807153741.0,338625.0,4.75,0.67,0.305,10001370,300041100000000,2647,34126,2021,3,1
2021-04-01,서울특별시,3260713.0,2480655.0,285552564559.0,258875.0,4.78,2.09,0.29,10001370,300041100000000,2647,34126,2021,4,2
2021-05-01,서울특별시,3364841.0,2938315.0,195836247724.0,302280.0,4.94,1.16,0.188,10001370,300041100000000,2647,34126,2021,5,2
2021-06-01,서울특별시,3158397.0,2496657.0,156933939806.0,242308.0,4.68,1.44,0.301,10001370,300041100000000,2647,34126,2021,6,2
2021-07-01,서울특별시,2887467.0,2533513.0,166859056132.0,289694.0,4.12,1.26,0.343,10001370,300041100000000,2647,34126,2021,7,3
2021-08-01,서울특별시,2501185.0,2035502.0,186150757061.0,230475.0,6.04,1.19,0.225,10001370,300041100000000,2647,34126,2021,8,3
2021-09-01,서울특별시,2490086.0,2046755.0,120034535712.0,225914.0,4.62,1.7,0.168,10001370,300041100000000,2647,34126,2021,9,3
2021-10-01,서울특별시,2507265.0,1929622.0,218911912855.0,171124.0,4.31,1.26,0.247,10001370,300041100000000,2647,34126,2021,10,4
2021-11-01,서울특별시,2644881.0,2240479.0,188040567854.0,242745.0,4.08,1.4,0.257,10001370,300041100000000,2647,34126,2021,11,4
2021-12-01,서울특별시,2440079.0,1861433.0,191187811885.0,277746.0,5.89,1.58,0.305,10001370,300041100000000,2647,34126,2021,12,4
2022-01-01,서울특별시,3146724.0,2294255.0,269638216212.0,303299.0,5.17,1.55,0.169,10001370,300041100000000,2647,34126,2022,1,1
2022-02-01,서울특별시,3898657.0,2886443.0,303189284754.0,289417.0,5.99,1.86,0.203,10001370,300041100000000,2647,34126,2022,2,1
2022-03-01,서울특별시,4145680.0,3392701.0,297050852757.0,272042.0,5.31,1.07,0.207,10001370,300041100000000,2647,34126,2022,3,1
2022-04-01,서울특별시,4243736.0,3452724.0,344928635746.0,382608.0,4.82,1.42,0.513,10001370,300041100000000,2647,34126,2022,4,2
2022-05-01,서울특별시,4121433.0,3093296.0,200027279043.0,406902.0,4.36,1.46,0.34,10001370,300041100000000,2647,34126,2022,5,2
2022-06-01,서울특별시,3635063.0,2796518.0,304157768165.0,287226.0,5.58,1.57,0.166,10001370,300041100000000,2647,34126,2022,6,2
2022-07-01,서울특별시,3514090.0,2820447.0,181432464598.0,340517.0,5.29,1.83,0.279,10001370,300041100000000,2647,34126,2022,7,3
2022-08-01,서울특별시,3379512.0,2792988.0,212160273915.0,262303.0,5.8,1.66,0.32,10001370,300041100000000,2647,34126,2022,8,3
2022-09-01,서울특별시,3085407.0,2603137.0,231786507376.0,315076.0,7.89,1.57,0.29,10001370,300041100000000,2647,34126,2022,9,3
2022-10-01,서울특별시,2680665.0,1921814.0,193214025558.0,166621.0,3.87,2.22,0.112,10001370,300041100000000,2647,34126,2022,10,4
2022-11-01,서울특별시,3170640.0,2236855.0,155638158643.0,346729.0,3.79,1.22,0.246,10001370,300041100000000,2647,34126,2022,11,4
2022-12-01,서울특별시,3645939.0,2693794.0,269700490846.0,237427.0,5.1,1.51,0.218,10001370,300041100000000,2647,34126,2022,12,4
2023-01-01,서울특별시,4512324.0,3748371.0,401478179926.0,410522.0,5.48,1.83,0.22,10001370,300041100000000,2647,34126,2023,1,1
2023-02-01,서울특별시,4162030.0,2972198.0,202180622758.0,490116.0,3.75,1.66,0.351,10001370,300041100000000,2647,34126,2023,2,1
2023-03-01,서울특별시,4191126.0,3051805.0,243652484346.0,389580.0,4.75,1.8,0.386,10001370,300041100000000,2647,34126,2023,3,1
2023-04-01,서울특별시,4815591.0,3901157.0,314617002200.0,360514.0,6.24,1.9,0.213,10001370,300041100000000,2647,34126,2023,4,2
2023-05-01,서울특별시,4759433.0,3737827.0,245862547860.0,425955.0,5.58,1.1,0.266,10001370,300041100000000,2647,34126,2023,5,2
2023-06-01,서울특별시,3761453.0,3049986.0,280196228131.0,235912.0,4.02,1.95,0.149,10001370,300041100000000,2647,34126,2023,6,2
2023-07-01,서울특별시,4356506.0,3566083.0,237101609108.0,279836.0,5.01,1.44,0.28,10001370,300041100000000,2647,34126,2023,7,3
2023-08-01,서울특별시,3848653.0,3092721.0,246303123678.0,379467.0,5.09,2.17,0.104,10001370,300041100000000,2647,34126,2023,8,3
2023-09-01,서울특별시,3393619.0,2962678.0,291774525995.0,243484.0,5.44,1.35,0.293,10001370,300041100000000,2647,34126,2023,9,3
2023-10-01,서울특별시,3553728.0,2502496.0,291814096600.0,273322.0,4.65,1.61,0.214,10001370,300041100000000,2647,34126,2023,10,4
2023-11-01,서울특별시,3677465.0,3060802.0,300257474741.0,282878.0,5.23,1.67,0.213,10001370,300041100000000,2647,34126,2023,11,4
2023-12-01,서울특별시,3276852.0,2751751.0,203112875641.0,379608.0,4.08,1.43,0.371,10001370,300041100000000,2647,34126,2023,12,4
2024-01-01,서울특별시,4590761.0,3298748.0,394155888386.0,414615.0,5.61,1.34,0.358,10001370,300041100000000,2647,34126,2024,1,1
2024-02-01,서울특별시,4666387.0,3275574.0,401210053659.0,305542.0,5.64,1.6,0.264,10001370,300041100000000,2647,34126,2024,2,1
2024-03-01,서울특별시,5083184.0,4136343.0,338331341415.0,394418.0,5.45,1.88,0.17,10001370,300041100000000,2647,34126,2024,3,1
2024-04-01,서울특별시,5449709.0,4589371.0,279985688175.0,488649.0,5.5,1.52,0.216,10001370,300041100000000,2647,34126,2024,4,2
2024-05-01,서울특별시,5428108.0,4142540.0,284841844240.0,372257.0,4.89,1.69,0.394,10001370,300041100000000,2647,34126,2024,5,2
2024-06-01,서울특별시,4661101.0,3952310.0,361306599579.0,302417.0,5.15,1.05,0.152,10001370,300041100000000,2647,34126,2024,6,2
2024-07-01,서울특별시,4201512.0,3528793.0,299282875423.0,359033.0,4.84,1.41,0.275,10001370,300041100000000,2647,34126,2024,7,3
2024-08-01,서울특별시,3845681.0,2774225.0,201878524509.0,380540.0,4.96,1.66,0.409,10001370,300041100000000,2647,34126,2024,8,3
2024-09-01,서울특별시,3729391.0,2802370.0,314818303524.0,273796.0,5.3,1.52,0.361,10001370,300041100000000,2647,34126,2024,9,3
2024-10-01,서울특별시,3783534.0,3004722.0,280925260756.0,384955.0,5.04,2.17,0.208,10001370,300041100000000,2647,34126,2024,10,4
2024-11-01,서울특별시,4012553.0,2841611.0,238509911491.0,469568.0,5.14,1.47,0.36,10001370,300041100000000,2647,34126,2024,11,4
2024-12-01,서울특별시,3673636.0,2695941.0,246894722790.0,298303.0,5.59,1.26,0.288,10001370,300041100000000,2647,34126,2024,12,4
2025-01-01,서울특별시,4651682.0,3515346.0,381839294955.0,470210.0,6.41,1.73,0.404,10001370,300041100000000,2647,34126,2025,1,1
2025-02-01,서울특별시,5202600.0,4452861.0,257121815091.0,320387.0,4.9,1.87,0.234,10001370,300041100000000,2647,34126,2025,2,1
2025-03-01,서울특별시,4635707.0,4054318.0,386108248955.0,511317.0,6.02,0.73,0.196,10001370,300041100000000,2647,34126,2025,3,1
